timestamp,source_file,variant_name,variant_type,variant_dir,variant_input_dir,variant_plan_dir,variant_output_csv,input_json,reference_file,context_file,plan_file,island_name,method,uses_retrieval_context,uses_agent2_plan,context_artifact_role,agent2_plan_artifact_role,writing_status,fluency_score,structure_score,organization_score,writing_score,writing_rationale,writing_error,informativeness_status,rouge_l,meteor,informativeness_error,concept_status,concept_coverage_score,concept_accuracy_score,concept_relevance_score,concept_organization_score,concept_score,missing_key_concepts,inaccurate_or_unsupported_concepts,concept_rationale,concept_error,verifiability_status,citation_recall,citation_precision,citation_link_precision,citation_rate,num_sentences,num_cited_sentences,num_citation_links,num_supported_citation_links,verifiability_error,cscs_status,cscs,cscs_edges,cscs_checked_edges,cscs_checked_facts,cscs_error,diagnostics_error,generated_section_count,generated_empty_section_count,generated_error_section_count,generated_sentence_count,citation_marker_count,valid_citation_marker_count,invalid_citation_marker_count,sections_with_invalid_citations,citation_index_validity,context_status,context_section_count,context_total_chunks,context_empty_chunk_section_count,context_empty_chunk_sections,context_chunk_coverage,context_avg_chunks_per_section,plan_status,plan_node_count,plan_edge_count,plan_graph_density,plan_avg_dependencies,plan_max_dependencies,plan_source_node_count,plan_source_nodes,plan_missing_summary_count,plan_missing_summaries,plan_order_violation_count,plan_output_alignment_status,planned_section_coverage,matched_planned_sections,missing_planned_sections,extra_generated_sections
2026-05-10T21:15:37,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Brecqhou_20260508_225029.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Brecqhou_plan.json,Brecqhou,method0,false,false,available_but_not_used_by_generation,available_for_alignment_only,success,4.0,4.0,3.0,3.67,"The prose is mostly clear and Wikipedia-like with strong topical sections, but the article lacks a proper lead and ends abruptly with an incomplete sentence, weakening overall coherence.",,success,16.0399,29.4542,,success,3.0,2.0,4.0,4.0,3.25,,,,,success,0.0,0.0,0.0,0.0,84,0,0,0,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,10,0,0,84,0,0,0,0,,success,7,46,0,,1.0,6.5714,success,7,13,0.619,1.8571,5,2,Name; Public visits,0,,0,success,0.2857,Name; Geography,Fort Brecqhou; Flag and stamps; Public visits; Notes and references; Feudal relationship with Sark,Geology; Climate; Ecology; History; Political status; Ownership and development; Economy and transport; Culture and public perception
2026-05-10T21:15:58,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Brecqhou_20260508_225029.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Brecqhou_plan.json,Brecqhou,method1,true,false,used_by_generation,available_for_alignment_only,success,4.0,4.0,4.0,4.0,"The prose is clear and mostly natural with some repetitive attribution, and the article has appropriate sections and logical flow, though it lacks a lead and feels somewhat uneven in emphasis.",,success,18.0202,22.5851,,success,3.0,3.0,4.0,4.0,3.5,,,,,success,0.5,0.5,0.3929,1.0,8,8,28,11,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,6,0,0,8,28,21,7,3,0.75,success,7,46,0,,1.0,6.5714,success,7,13,0.619,1.8571,5,2,Name; Public visits,0,,0,success,0.2857,Geography; Fort Brecqhou,Name; Flag and stamps; Public visits; Notes and references; Feudal relationship with Sark,Legal status and tenure; Ownership history; Access and lighting; Historiography and interpretation
2026-05-10T21:16:51,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Brecqhou_20260508_225029.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Brecqhou_plan.json,Brecqhou,method2,true,false,used_by_generation,available_for_alignment_only,success,4.0,3.0,3.0,3.33,"The prose is mostly clear and readable, but the article lacks a lead, has an improper notes section containing repeated article content, and shows some uneven flow and repetition across sections.",,success,17.8677,28.6287,,success,3.0,3.0,4.0,3.0,3.25,,,,,success,0.2857,0.2857,0.14,1.0,7,7,50,7,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,7,0,0,7,50,44,6,3,0.88,success,7,46,0,,1.0,6.5714,success,7,13,0.619,1.8571,5,2,Name; Public visits,0,,0,success,1.0,Name; Geography; Fort Brecqhou; Flag and stamps; Public visits; Notes and references; Feudal relationship with Sark,,
2026-05-10T21:20:48,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Brecqhou_20260508_225029.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Brecqhou.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Brecqhou_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Brecqhou_plan.json,Brecqhou,method3,true,true,used_by_generation,used_by_generation,success,4.0,3.0,3.0,3.33,"The prose is mostly clear and readable, but the article lacks a lead, has an uneven section order with an inappropriate notes-style section, and repeats status/jurisdiction points across sections.",,success,17.8191,32.8859,,success,3.0,3.0,4.0,3.0,3.25,,,,,success,0.1429,0.1429,0.1333,1.0,7,7,60,8,,success,0.4717,13,13,13,,,7,0,0,7,60,56,4,3,0.9333,success,7,46,0,,1.0,6.5714,success,7,13,0.619,1.8571,5,2,Name; Public visits,0,,0,success,1.0,Name; Geography; Fort Brecqhou; Flag and stamps; Public visits; Notes and references; Feudal relationship with Sark,,
2026-05-10T21:26:22,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Hashima_Island_20260508_225656.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hashima.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hashima_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Hashima Island_plan.json,Hashima Island,method0,false,false,available_but_not_used_by_generation,available_for_alignment_only,success,5.0,4.0,4.0,4.33,"The prose is clear and polished with strong sectioning, though the lack of a lead and some repeated points about weathering, ruins, and heritage issues make the structure and flow slightly less effective.",,success,15.3663,25.9021,,success,4.0,4.0,4.0,4.0,4.0,,,,,success,0.0,0.0,0.0,0.0,131,0,0,0,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,13,0,0,131,0,0,0,0,,success,6,49,0,,1.0,8.1667,success,6,14,0.9333,2.3333,5,1,Etymology,0,,0,success,0.5,Etymology; History; World Heritage Site approval controversy,Access; Current status; In popular culture,Geography; Climate; Industrial Development; Architecture; Population and Daily Life; Abandonment and Ruins; Tourism; Cultural Depictions; Conservation
2026-05-10T21:26:38,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Hashima_Island_20260508_225656.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hashima.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hashima_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Hashima Island_plan.json,Hashima Island,method1,true,false,used_by_generation,available_for_alignment_only,success,4.0,3.0,4.0,3.67,"The prose is clear and readable though somewhat choppy, with meaningful but incomplete Wikipedia-style structure due to the lack of a lead section and a generally logical flow.",,success,10.3025,9.3621,,success,3.0,3.0,4.0,4.0,3.5,,,,,success,0.0,0.0,0.0,1.0,8,8,46,0,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,8,0,0,8,46,25,21,8,0.5435,success,6,49,0,,1.0,8.1667,success,6,14,0.9333,2.3333,5,1,Etymology,0,,0,success,0.5,History; Access; In popular culture,Etymology; Current status; World Heritage Site approval controversy,Names; Geography; Built environment; Heritage status; Landing conditions
2026-05-10T21:27:13,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Hashima_Island_20260508_225656.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hashima.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hashima_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Hashima Island_plan.json,Hashima Island,method2,true,false,used_by_generation,available_for_alignment_only,success,4.0,4.0,3.0,3.67,"The prose is clear and mostly polished with appropriate section headings, but the lack of a lead and repeated coverage of the nickname, current status, and wartime labor controversy weaken overall organization.",,success,14.6376,20.3118,,success,4.0,3.0,4.0,4.0,3.75,,,,,success,0.1667,0.1667,0.0308,1.0,6,6,65,2,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,6,0,0,6,65,57,8,4,0.8769,success,6,49,0,,1.0,8.1667,success,6,14,0.9333,2.3333,5,1,Etymology,0,,0,success,1.0,Etymology; History; Access; Current status; World Heritage Site approval controversy; In popular culture,,
2026-05-10T21:28:45,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Hashima_Island_20260508_225656.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Hashima.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Hashima_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Hashima Island_plan.json,Hashima Island,method3,true,true,used_by_generation,used_by_generation,success,4.0,4.0,3.0,3.67,"The prose is clear and suitably encyclopedic, with appropriate major sections, but the lack of a lead and repeated discussion of heritage controversy across multiple sections weaken overall organization.",,success,15.3636,21.2451,,success,4.0,4.0,5.0,4.0,4.25,,,,,success,0.0,0.0,0.0,1.0,6,6,69,0,,success,0.4558,14,14,14,,,6,0,0,6,69,60,9,5,0.8696,success,6,49,0,,1.0,8.1667,success,6,14,0.9333,2.3333,5,1,Etymology,0,,0,success,1.0,Etymology; History; Access; Current status; World Heritage Site approval controversy; In popular culture,,
2026-05-10T21:30:44,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Howland_Island_20260508_230501.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Howland Island_plan.json,Howland Island,method0,false,false,available_but_not_used_by_generation,available_for_alignment_only,success,4.0,4.0,4.0,4.0,"The prose is clear and mostly polished with strong, relevant sectioning, though it lacks a lead section and has some repetition and minor awkward phrasing.",,success,18.0008,23.9643,,success,4.0,4.0,5.0,4.0,4.25,,,,,success,0.0,0.0,0.0,0.0,108,0,0,0,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,14,0,0,108,0,0,0,0,,success,7,29,1,Flora and fauna,0.8571,4.1429,success,7,10,0.4762,1.4286,3,3,Flora and fauna; Economics; Time zone,1,Flora and fauna,0,success,0.1429,History,Flora and fauna; Economics; Time zone; National Wildlife Refuge; Earhart Light; Image gallery,Geography; Geology and soils; Climate; Ecology; Administration and protected status; Guano mining and United States claim; Colonization project; Amelia Earhart and the airfield; World War II; Human remains and landmarks; Transportation and access; Significance
2026-05-10T21:31:05,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\result_all_Howland_Island_20260508_230501.json,default,default_all_methods,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\evaluations\default\full_evaluation_default_20260510_182222.csv,,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\references\Howland.txt,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\data\Howland_Island_rag_context.json,D:\Users\cheng\Documents\GitHub\LLM_MA_Agent_Project\00_evaluation\result\output\default\agent2plan\Howland Island_plan.json,Howland Island,method1,true,false,used_by_generation,available_for_alignment_only,success,4.0,4.0,3.0,3.67,"The prose is generally clear and readable with appropriate section headings, but it lacks a lead and has a list-like flow with some repetition across sections.",,success,12.3392,11.7662,,success,3.0,3.0,4.0,4.0,3.5,,,,,success,0.0,0.0,0.0,1.0,10,10,43,0,,not_applicable,,,,,CSCS is only applicable to method3 because only method3 uses the Agent 2 dependency graph during generation.,,8,0,0,10,43,18,25,7,0.4186,success,7,29,1,Flora and fauna,0.8571,4.1429,success,7,10,0.4762,1.4286,3,3,Flora and fauna; Economics; Time zone,1,Flora and fauna,0,success,0.5714,Flora and fauna; Economics; Time zone; History,National Wildlife Refuge; Earhart Light; Image gallery,Geography; Geology; Political status and administration; Conservation and research
